Date,AGUAS-A.SN,ANDINA-B.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CCU.SN,CENCOMALLS.SN,CENCOSUD.SN,CHILE.SN,CMPC.SN,COLBUN.SN,CONCHATORO.SN,COPEC.SN,ECL.SN,ENELAM.SN,ENELCHILE.SN,ENTEL.SN,FALABELLA.SN,IAM.SN,ITAUCL.SN,LTM.SN,MALLPLAZA.SN,ORO-BLANCO.SN,PARAUCO.SN,QUINENCO.SN,RIPLEY.SN,SMU.SN,SONDA.SN,SOQUICOM.SN,VAPORES.SN
2020-11-30,178.06512451171875,1339.682373046875,16649.095703125,28.748464584350586,5043.966796875,4639.5341796875,908.4155883789062,1053.440185546875,60.59964370727539,1691.7803955078125,125.87626647949219,1059.5599365234375,6578.63720703125,896.8440551757812,116.79180145263672,49.3365364074707,2582.4794921875,2523.043212890625,419.8786315917969,10123.8935546875,59.959205627441406,1115.3450927734375,2.3285956382751465,1155.9853515625,627.9291381835938,176.98687744140625,74.51990509033203,394.37628173828125,198.718017578125,23.77444076538086
2020-12-07,170.92747497558594,1316.975830078125,16174.7880859375,28.1307430267334,5641.35302734375,4502.771484375,896.7821044921875,994.9158325195312,59.67176818847656,1674.6553955078125,118.9120101928711,1059.216064453125,6588.634765625,874.818603515625,114.491943359375,45.148372650146484,2436.48876953125,2393.3251953125,424.8349914550781,9862.3271484375,61.23671340942383,1087.2271728515625,2.2636351585388184,1054.3189697265625,646.2488403320312,171.2536163330078,71.6617202758789,388.290771484375,196.41690063476562,23.72449493408203
2020-12-14,172.05810546875,1354.7445068359375,16981.8359375,29.46371841430664,5959.923828125,4523.5654296875,892.3298950195312,998.8173217773438,60.106964111328125,1775.513427734375,124.80179595947266,1065.921142578125,6898.57080078125,889.715576171875,119.99156951904297,47.745033264160156,2455.290771484375,2535.96728515625,408.54962158203125,9948.0869140625,77.82200622558594,1075.8863525390625,2.346585273742676,1123.037841796875,645.3497924804688,167.31629943847656,69.54656219482422,373.9874267578125,175.0493621826172,27.330617904663086
2020-12-21,175.59515380859375,1350.278564453125,16757.38671875,28.049461364746094,6272.154296875,4257.31787109375,836.3167724609375,972.2861938476562,60.304046630859375,1726.6927490234375,123.0031967163086,1047.7916259765625,7068.53564453125,853.383056640625,116.69180297851562,46.06977081298828,2460.820556640625,2441.19140625,424.9766540527344,9763.7041015625,73.97274780273438,1053.110595703125,2.3335931301116943,1085.1954345703125,665.9172973632812,164.2462615966797,68.36177825927734,360.044921875,180.37782287597656,27.470460891723633
2020-12-28,179.98898315429688,1384.3385009765625,16872.939453125,27.716215133666992,6444.3193359375,4240.02197265625,817.5741577148438,987.1124877929688,59.573238372802734,1769.26904296875,125.40132141113281,1063.918212890625,7208.50634765625,869.8196411132812,116.00184631347656,46.23729705810547,2438.14794921875,2517.77783203125,439.49554443359375,10248.244140625,70.63671875,1037.2708740234375,2.3805646896362305,1094.7972412109375,702.4443969726562,169.61880493164062,71.62155151367188,357.96173095703125,177.48452758789062,28.639209747314453
2021-01-04,181.56100463867188,1492.5723876953125,18754.43359375,32.3328742980957,6394.22216796875,4444.46728515625,853.8388671875,1100.259765625,64.66425323486328,1938.53173828125,134.8938446044922,1055.59814453125,7998.3427734375,884.8165283203125,119.8815689086914,54.10265350341797,2604.59912109375,2776.2568359375,439.8384094238281,10411.1875,71.66876983642578,1056.7659912109375,2.8762660026550293,1090.09033203125,722.7871704101562,175.57464599609375,74.06475067138672,356.06719970703125,171.92813110351562,31.356287002563477
2021-01-11,177.8746337890625,1500.8984375,19661.904296875,32.04840087890625,6258.65234375,4848.51025390625,894.0534057617188,1123.66943359375,64.45896911621094,1977.41796875,130.8870086669922,1092.02783203125,8117.318359375,908.611572265625,116.99177551269531,50.7186279296875,2538.239990234375,2603.841796875,426.32562255859375,11105.837890625,67.7525634765625,1063.79541015625,3.1710879802703857,1082.5595703125,771.0591430664062,180.66323852539062,78.50259399414062,379.69561767578125,187.4384002685547,31.865739822387695
2021-01-18,176.06678771972656,1506.1962890625,18512.439453125,30.8861083984375,6498.33154296875,4795.98388671875,836.60400390625,1079.737060546875,62.4061393737793,1996.3406982421875,127.08999633789062,1055.59814453125,8108.3203125,899.8134765625,113.09205627441406,48.423519134521484,2544.875732421875,2549.752685546875,420.1022033691406,10977.1982421875,69.43173217773438,1096.3184814453125,3.086139678955078,1049.612060546875,803.5963134765625,181.20046997070312,77.3780746459961,363.325439453125,183.61631774902344,32.43512725830078
2021-01-25,175.28076171875,1407.8017578125,18633.43359375,30.235872268676758,6312.66455078125,4864.671875,762.9254760742188,995.0717163085938,61.50289535522461,1859.1514892578125,126.60037994384766,1023.50537109375,7718.40185546875,877.8179931640625,110.50223541259766,44.56202697753906,2488.470458984375,2408.16357421875,432.2807922363281,10724.2080078125,69.62698364257812,1029.1168212890625,2.7383487224578857,1012.8991088867188,758.6400146484375,167.31629943847656,70.2828598022461,348.56280517578125,183.46014404296875,30.966705322265625
2021-02-01,175.12356567382812,1470.4884033203125,19117.421875,31.284378051757812,6393.00830078125,5097.3994140625,854.5570678710938,1018.4035034179688,62.003780364990234,1949.0338134765625,136.39268493652344,1026.8880615234375,8288.283203125,869.9796142578125,112.54305267333984,47.22570037841797,2589.170654296875,2575.2177734375,422.830078125,11375.978515625,70.6144027709961,1091.7259521484375,3.155097484588623,1067.497802734375,761.0563354492188,178.04603576660156,74.4061050415039,342.5019226074219,183.29576110839844,31.655967712402344
2021-02-08,170.48609924316406,1449.0633544921875,19649.806640625,33.08064651489258,6480.77685546875,5251.744140625,849.1712036132812,1084.653076171875,65.60856628417969,2071.08544921875,137.40185546875,1023.4183349609375,8646.2099609375,881.7772216796875,114.01294708251953,47.20056915283203,2612.89404296875,2670.95068359375,419.5357666015625,11285.931640625,70.14022064208984,1082.634521484375,3.612821578979492,1071.26318359375,764.259521484375,175.13717651367188,74.72320556640625,356.0015869140625,183.29576110839844,31.06660270690918
2021-02-15,169.7786865234375,1512.80078125,20266.279296875,34.852535247802734,6955.408203125,4924.3896484375,943.8187255859375,1092.45654296875,67.0783920288086,2072.031494140625,139.34036254882812,1006.5911865234375,8398.259765625,844.8248291015625,112.0030746459961,46.67286682128906,2682.01806640625,2716.99853515625,417.3817443847656,11320.2353515625,70.7148208618164,1107.565673828125,3.4898955821990967,1135.6519775390625,764.259521484375,176.3191375732422,72.21609497070312,363.751953125,183.29576110839844,34.452964782714844
2021-02-22,163.09756469726562,1502.9713134765625,18996.423828125,33.64960479736328,6886.54296875,5046.49072265625,1026.904541015625,1106.1121826171875,65.12408447265625,1996.5299072265625,135.0937042236328,1019.1685180664062,8159.30908203125,859.82177734375,110.14319610595703,44.81332015991211,2709.667724609375,2871.032958984375,409.1832275390625,10934.3193359375,75.47339630126953,1255.9346923828125,3.4429240226745605,1255.76904296875,759.258056640625,178.82888793945312,72.89736938476562,380.548583984375,182.47381591796875,34.51288986206055
2021-03-01,168.6782684326172,1516.6402587890625,20485.888671875,36.087982177734375,7305.13623046875,5191.94580078125,992.0759887695312,1139.276123046875,70.2069091796875,2110.822998046875,135.89305114746094,1034.7811279296875,8533.4326171875,830.8577880859375,113.74297332763672,45.9692497253418,2593.539306640625,3082.602783203125,409.69744873046875,10831.4072265625,71.89191436767578,1254.060302734375,3.322995901107788,1237.88330078125,818.0949096679688,185.13009643554688,72.21609497070312,370.71502685546875,204.46107482910156,37.4097785949707
2021-03-08,176.7034454345703,1489.76318359375,21718.84375,37.58351516723633,7916.14892578125,5333.36083984375,1033.3675537109375,1142.397216796875,72.73600006103516,2180.74169921875,136.8922882080078,1026.1939697265625,8832.76953125,845.8245849609375,120.38256072998047,46.48858642578125,2581.096923828125,3091.21875,423.2399597167969,12306.46875,71.44562530517578,1285.9271240234375,3.543862819671631,1219.9974365234375,842.933349609375,175.3904571533203,72.1888427734375,363.42388916015625,198.9128875732422,38.93813705444336
2021-03-15,175.67376708984375,1480.5482177734375,21839.837890625,36.762596130371094,8439.3916015625,5389.92724609375,1026.904541015625,1135.608642578125,72.54713439941406,2194.555419921875,136.0928955078125,1020.9031982421875,8797.0771484375,830.8277587890625,118.48267364501953,46.90740203857422,2615.65869140625,2929.429931640625,423.3369140625,12006.310546875,68.05938720703125,1269.9937744140625,3.5678489208221436,1230.822998046875,869.9071655273438,184.96893310546875,76.2969741821289,386.28961181640625,199.94854736328125,39.95704650878906
2021-03-22,174.49476623535156,1427.4849853515625,22838.05859375,36.29117965698242,7934.3779296875,5333.36083984375,1048.4481201171875,1209.50537109375,68.92594146728516,2180.836181640625,143.0474395751953,1053.8631591796875,8948.146484375,826.8185424804688,120.4925537109375,46.19541931152344,2509.26318359375,3063.4560546875,413.6551513671875,11616.1064453125,67.76930236816406,1339.351318359375,3.6478006839752197,1228.4697265625,844.8439331054688,187.26377868652344,76.50135040283203,384.8625793457031,209.861328125,38.55854797363281
2021-03-29,174.10174560546875,1464.421875,23382.54296875,36.29117965698242,8061.30615234375,5127.29931640625,1066.4010009765625,1168.070068359375,71.39417266845703,2125.0146484375,136.39268493652344,1072.3062744140625,8848.1669921875,823.8291625976562,119.99258422851562,46.47182846069336,2515.567138671875,3111.322509765625,421.1083984375,11770.47265625,65.88372039794922,1386.2144775390625,3.529871702194214,1335.5960693359375,894.1835327148438,198.7379913330078,80.73213195800781,378.0963439941406,227.22097778320312,38.93813705444336
2021-04-05,175.58731079101562,1443.6878662109375,24622.884765625,36.03108215332031,8625.0576171875,5333.36083984375,1112.28857421875,1248.443603515625,71.56255340576172,2165.698486328125,137.3918914794922,1182.8443603515625,8848.1669921875,833.7171020507812,122.99239349365234,46.823638916015625,2538.239990234375,3293.215087890625,419.9903869628906,11757.6083984375,67.86971282958984,1337.4769287109375,3.627812623977661,1298.035888671875,926.9456787109375,204.15658569335938,78.58609771728516,385.387451171875,226.03738403320312,41.10580825805664
2021-04-12,170.9576873779297,1466.7255859375,23969.109375,36.73821258544922,9444.0166015625,5535.3818359375,1118.8232421875,1311.80615234375,72.82542419433594,2218.114013671875,136.3826904296875,1168.9185791015625,9031.1298828125,814.3612060546875,112.99301147460938,46.99116516113281,2500.083251953125,3302.78857421875,424.030029296875,12006.310546875,68.69535064697266,1340.28857421875,3.877662181854248,1275.53759765625,890.699462890625,212.86778259277344,81.33165740966797,397.082763671875,224.38523864746094,42.95381164550781
2021-04-19,171.8223419189453,1436.0086669921875,22675.728515625,35.218292236328125,9209.0634765625,5357.603515625,1019.7235107421875,1270.370849609375,69.5167007446289,2123.12255859375,131.3966064453125,1162.04248046875,8747.1884765625,800.583984375,106.44342041015625,45.944122314453125,2435.93603515625,3254.922119140625,430.79754638671875,12216.421875,69.13048553466797,1248.4366455078125,3.7547361850738525,1167.2816162109375,893.8464965820312,195.790771484375,77.1485824584961,401.0605163574219,231.0266571044922,44.80183029174805
2021-04-26,158.77450561523438,1301.6229248046875,20337.294921875,31.69890022277832,9298.7763671875,5301.95556640625,833.013427734375,1151.37109375,64.06953430175781,1868.61279296875,121.9040756225586,1080.1397705078125,7652.41455078125,749.8445434570312,101.16374206542969,40.625160217285156,2206.996826171875,3073.029541015625,407.6925354003906,10376.8837890625,72.24337005615234,1124.7177734375,3.554857015609741,1038.409912109375,826.0746459960938,174.23150634765625,70.72881317138672,369.8866882324219,232.4486083984375,42.95381164550781
2021-05-03,162.2722625732422,1267.066650390625,20869.0625,34.64164352416992,10237.458984375,5350.59619140625,960.6602783203125,1163.7314453125,66.43531036376953,1887.9139404296875,118.5067367553711,1157.6036376953125,7880.96728515625,767.2908935546875,105.05349731445312,42.06589126586914,2173.26416015625,3197.482421875,399.3896179199219,11230.1884765625,86.4131088256836,1220.9056396484375,3.370967388153076,1072.20458984375,848.5529174804688,178.06137084960938,74.92236328125,368.369384765625,232.4486083984375,44.55209732055664
2021-05-10,155.63046264648438,1273.977783203125,21813.6796875,34.30367660522461,9607.0224609375,5318.1689453125,992.4624633789062,1199.562744140625,63.9853401184082,1907.9761962890625,113.91859436035156,1121.047607421875,7998.3427734375,704.8538818359375,103.39361572265625,42.71086502075195,2151.14453125,3254.922119140625,395.0220031738281,11062.9580078125,93.72112274169922,1108.206787109375,3.2000701427459717,1075.969970703125,880.7136840820312,178.83656311035156,70.81200408935547,366.25341796875,199.4142608642578,42.04599380493164
2021-05-17,120.82288360595703,1159.557861328125,20045.83984375,30.417057037353516,9019.88671875,5414.642578125,827.2935180664062,1002.4119262695312,56.66070556640625,1736.859619140625,107.41324615478516,1086.8507080078125,7148.56298828125,610.9141845703125,103.98357391357422,37.676692962646484,2018.4813232421875,2787.881591796875,312.4474792480469,9639.3525390625,98.57453918457031,990.8118896484375,2.89726185798645,931.9425659179688,786.6098022460938,155.189697265625,65.16283416748047,333.3162841796875,191.96278381347656,43.74421691894531
2021-05-24,110.78775024414062,1324.6602783203125,21073.638671875,32.892662048339844,9540.96875,5269.44580078125,981.66845703125,1107.9415283203125,61.03865051269531,1721.63232421875,100.1684341430664,1173.1754150390625,7208.55078125,584.9580688476562,98.3939208984375,35.95954895019531,2221.74365234375,3034.969482421875,309.88385009765625,9617.9130859375,108.783447265625,1122.2939453125,2.924246072769165,981.8343505859375,809.745361328125,159.74868774414062,69.61284637451172,356.69866943359375,173.7694854736328,48.94877624511719
2021-05-31,125.6397476196289,1246.2076416015625,19872.072265625,32.42795944213867,9163.0,5287.9306640625,880.4662475585938,1119.72802734375,60.78607177734375,1637.0257568359375,102.0370864868164,1179.3223876953125,7078.47705078125,571.958984375,98.9453353881836,37.728302001953125,2025.8975830078125,3052.208251953125,338.44390869140625,9720.82421875,112.34819793701172,988.0882568359375,2.898261308670044,917.8222045898438,839.3010864257812,149.7327423095703,66.65310668945312,324.3848571777344,183.33062744140625,51.84574508666992
2021-06-07,130.45660400390625,1281.3529052734375,20069.869140625,32.7828254699707,9423.5419921875,5349.78662109375,967.1074829101562,1137.8009033203125,62.38570785522461,1636.8355712890625,111.92003631591797,1173.264404296875,7205.6513671875,624.9552001953125,97.49542236328125,38.06099319458008,2173.833251953125,2997.619140625,332.5057373046875,9390.650390625,111.29383850097656,1010.721923828125,2.8362984657287598,894.3823852539062,844.5643310546875,151.19866943359375,67.23533630371094,332.1598815917969,183.33062744140625,51.32628631591797
2021-06-14,122.91822814941406,1349.060302734375,19903.498046875,32.37726593017578,8866.49609375,5545.16357421875,945.3748168945312,1158.23095703125,62.301513671875,1670.335693359375,109.82154083251953,1180.3021240234375,7358.5205078125,593.2874755859375,99.2453384399414,38.92417526245117,2243.510986328125,3111.5859375,323.0600891113281,9343.4833984375,109.0623779296875,1061.2489013671875,2.876274824142456,903.7960205078125,850.2326049804688,156.4561004638672,65.84905242919922,343.76495361328125,180.8643035888672,53.446128845214844
2021-06-21,123.2232894897461,1354.1480712890625,19286.693359375,31.583044052124023,9248.134765625,5869.3623046875,927.9885864257812,1148.8017578125,62.301513671875,1684.5159912109375,105.92430114746094,1144.7567138671875,7309.5302734375,568.959228515625,107.79492950439453,37.503517150878906,2309.157958984375,3061.78515625,318.4602966308594,9163.388671875,102.09465789794922,1143.894775390625,3.796722173690796,969.5968627929688,919.06103515625,149.66366577148438,63.09818649291992,356.20660400390625,179.22007751464844,55.39415740966797
2021-06-28,121.70599365234375,1269.6114501953125,19408.69921875,29.969249725341797,9430.8818359375,6304.62451171875,869.3101806640625,1123.6568603515625,60.196739196777344,1641.59423828125,104.62523651123047,1149.2109375,7148.56298828125,566.8693237304688,108.994873046875,37.7642707824707,2240.0556640625,2992.83056640625,307.35321044921875,8961.853515625,105.3079605102539,1088.672119140625,3.6028385162353516,964.8900146484375,940.3458251953125,143.61570739746094,61.97454833984375,342.8217468261719,177.69915771484375,61.927574157714844
2021-07-05,113.19619750976562,1328.160888671875,19009.408203125,29.850963592529297,9529.2275390625,6367.29248046875,876.554443359375,1089.7115478515625,58.93386459350586,1567.1707763671875,102.02709197998047,1120.4364013671875,6698.65380859375,528.8021240234375,107.89492797851562,35.56135559082031,2188.2294921875,3016.773193359375,298.49212646484375,8700.287109375,107.10427856445312,1037.769775390625,3.339995861053467,946.0629272460938,923.2254028320312,139.3023223876953,58.83394241333008,336.2196350097656,170.9989776611328,60.199317932128906
2021-07-12,110.37834167480469,1326.7520751953125,18361.177734375,28.389251708984375,9276.7578125,6162.91455078125,827.9454345703125,1084.3682861328125,56.82908630371094,1543.663818359375,100.9178695678711,1122.396240234375,6211.951171875,514.4231567382812,107.79492950439453,34.994895935058594,2107.6103515625,2935.367919921875,286.90045166015625,8057.0927734375,106.27306365966797,1014.7603759765625,3.1980814933776855,929.1184692382812,838.6649169921875,132.85528564453125,55.81200408935547,336.7690734863281,170.9989776611328,52.45711898803711
2021-07-19,115.21123504638672,1326.7520751953125,18516.45703125,29.952350616455078,9435.2861328125,6363.9677734375,883.5089111328125,1104.0126953125,57.59523010253906,1527.48486328125,109.91145324707031,1153.66552734375,6327.7275390625,517.0629272460938,105.79502868652344,37.08991241455078,2086.303955078125,2786.923583984375,303.8302917480469,8142.8515625,113.79864501953125,1027.1572265625,3.233060121536255,922.529052734375,861.8004760742188,130.10760498046875,56.363338470458984,357.3794250488281,172.5198974609375,58.221309661865234
2021-07-26,123.8735580444336,1420.681396484375,19286.693359375,31.64218521118164,9651.0576171875,6646.90087890625,846.780517578125,1081.53955078125,58.51291275024414,1560.794677734375,110.92074584960938,1175.0460205078125,6548.68310546875,593.857421875,105.46504211425781,35.4174919128418,2102.427734375,2825.23193359375,313.0605773925781,8322.9462890625,111.55045318603516,1021.89794921875,3.1980814933776855,904.6526489257812,833.1700439453125,124.68902587890625,54.130035400390625,328.05908203125,172.6431884765625,59.52000427246094
2021-08-02,123.07878112792969,1424.5953369140625,19471.55078125,32.10689163208008,9088.8740234375,6565.83056640625,792.52099609375,1060.7950439453125,58.04985809326172,1507.5291748046875,105.92430114746094,1173.264404296875,6408.7119140625,556.5501098632812,103.69512176513672,34.761112213134766,2183.96826171875,2911.42529296875,314.0836486816406,8361.5380859375,108.73882293701172,975.0339965820312,3.383970022201538,890.5228271484375,833.6907958984375,118.68711853027344,50.584632873535156,331.4053039550781,172.6431884765625,62.43706130981445
2021-08-09,122.82188415527344,1431.639892578125,18744.44921875,32.8673210144043,9512.34765625,6262.6298828125,771.5128173828125,1168.4461669921875,58.28559494018555,1541.8863525390625,124.06135559082031,1199.455810546875,6598.67333984375,538.8613891601562,104.9550552368164,33.40340042114258,2153.678466796875,3035.92724609375,314.6605224609375,8361.5380859375,106.30095672607422,965.5484619140625,3.431941509246826,898.9951171875,875.6817016601562,124.74274444580078,60.090179443359375,329.5599670410156,165.9265594482422,63.80568313598633
2021-08-16,127.64674377441406,1403.4609375,19656.40625,33.56015396118164,8660.9990234375,6485.57275390625,768.760009765625,1122.87109375,60.28092575073242,1531.3221435546875,128.4082489013672,1178.6986083984375,6438.7060546875,549.4405517578125,104.70508575439453,35.39051818847656,2129.089599609375,2959.310546875,319.7756652832031,8468.7373046875,100.45454406738281,938.5947265625,3.362982749938965,889.2049560546875,873.3681640625,121.92598724365234,59.483009338378906,325.5740661621094,163.87948608398438,61.43806457519531
2021-08-23,138.08331298828125,1420.759765625,19711.86328125,34.13469696044922,8403.3916015625,6363.9677734375,767.890625,1161.3741455078125,62.638282775878906,1660.756591796875,125.9100341796875,1176.026123046875,6923.6083984375,523.96240234375,107.48493957519531,35.04884338378906,2194.56396484375,2938.2412109375,353.39697265625,9197.69140625,101.74320983886719,915.7731323242188,3.660804033279419,878.2852172851562,905.7581176757812,129.3247528076172,60.99049377441406,341.9031982421875,175.72610473632812,60.72878646850586
2021-08-30,140.09031677246094,1443.7099609375,20328.05078125,33.20528793334961,8013.064453125,6315.24462890625,821.4981079101562,1147.2301025390625,63.3960075378418,1606.50830078125,126.87934112548828,1167.65185546875,7163.560546875,532.6500244140625,104.38508605957031,35.66925048828125,2168.535400390625,2868.23291015625,357.9967346191406,8807.4873046875,94.03910827636719,933.5232543945312,3.6518094539642334,870.75439453125,908.0716552734375,128.1044158935547,59.141021728515625,326.8124694824219,185.27902221679688,57.94159698486328
2021-09-06,133.90867614746094,1432.01708984375,19533.16796875,33.75448226928711,7425.80029296875,6225.337890625,746.1578979492188,1131.5146484375,63.92640686035156,1608.4117431640625,129.40753173828125,1153.66552734375,7173.55810546875,534.1900024414062,101.4852294921875,34.032798767089844,2171.817626953125,2766.811767578125,342.38214111328125,8794.623046875,68.05938720703125,906.4661254882812,3.7977216243743896,856.5022583007812,902.2876586914062,123.5991439819336,58.49894714355469,323.79541015625,189.37313842773438,58.640892028808594
2021-09-13,128.8429718017578,1415.8697509765625,19779.642578125,34.557159423828125,6877.1728515625,5973.21240234375,728.0472412109375,1121.1424560546875,65.6691665649414,1617.9290771484375,131.90574645996094,1113.5767822265625,7298.53271484375,523.0,100.46527862548828,34.36548614501953,2067.30078125,2752.446044921875,320.4986877441406,8794.623046875,67.83624267578125,887.5044555664062,3.7777340412139893,845.3377685546875,954.3428344726562,122.80094909667969,56.53084182739258,317.0671691894531,189.37313842773438,60.638877868652344
2021-09-20,136.48570251464844,1393.5977783203125,18947.787109375,33.56015396118164,6452.1787109375,5714.599609375,700.51904296875,1115.79931640625,64.22949981689453,1560.82568359375,130.306884765625,1148.2310791015625,6796.6337890625,544.0,99.9552993774414,33.385414123535156,2029.69775390625,2676.78759765625,338.8284606933594,9227.7080078125,83.62378692626953,867.8103637695312,3.527883768081665,833.1001586914062,964.348876953125,120.04560852050781,56.53084182739258,313.77032470703125,184.54734802246094,58.34119415283203
2021-09-27,128.99546813964844,1392.0068359375,18672.353515625,33.71223449707031,6289.908203125,5553.271484375,673.71533203125,1192.8050537109375,62.54567337036133,1446.333251953125,130.7066192626953,1139.41162109375,6778.6376953125,544.5499877929688,95.97549438476562,34.60826110839844,1920.2862548828125,2747.2119140625,333.1903076171875,8520.1923828125,75.8694839477539,807.0091552734375,3.5958430767059326,756.8597412109375,936.9910888671875,113.20712280273438,59.015193939208984,290.3898010253906,182.94424438476562,57.29225158691406
2021-10-04,127.64674377441406,1352.2352294921875,18827.6328125,33.53479766845703,6103.68408203125,5603.53466796875,637.4940795898438,1170.8033447265625,59.96099853515625,1320.6190185546875,70.5495834350586,1107.6602783203125,6180.7578125,512.5999755859375,96.60546112060547,31.70400047302246,2044.26708984375,2451.173583984375,320.9909362792969,7761.22265625,70.29084777832031,693.1175537109375,3.464921712875366,655.7486572265625,957.2346801757812,108.41021728515625,56.00685501098633,268.0184631347656,180.33815002441406,59.440086364746094
2021-10-11,118.81585693359375,1236.97705078125,16328.98828125,29.74112319946289,5946.0498046875,5372.486328125,599.8240356445312,942.9288940429688,57.25004196166992,1304.6234130859375,60.384098052978516,1053.5950927734375,5856.82275390625,450.0,99.99529266357422,32.315425872802734,1943.4932861328125,2294.344970703125,298.4536437988281,7705.47900390625,75.31161499023438,657.4107055664062,3.310014009475708,609.9987182617188,896.5037841796875,99.92160034179688,50.141319274902344,235.99217224121094,180.33815002441406,55.6938591003418
2021-10-18,124.3552474975586,1376.09814453125,16697.470703125,31.177480697631836,6413.54296875,5674.06494140625,559.2562255859375,1096.0872802734375,60.196739196777344,1488.5703125,59.374359130859375,1086.123779296875,6198.75341796875,465.0,97.5154037475586,33.313480377197266,1979.1959228515625,2284.6640625,295.5538024902344,7795.5263671875,67.8306655883789,725.5090942382812,3.497901678085327,679.5650024414062,953.7643432617188,101.30310821533203,53.977317810058594,229.8358612060547,180.33815002441406,50.55678176879883
2021-10-25,124.435546875,1336.326416015625,17687.5625,30.079086303710938,6221.9091796875,5525.46435546875,614.921142578125,1098.857421875,59.43901062011719,1500.5670166015625,56.085227966308594,1057.1695556640625,6398.93212890625,472.95001220703125,92.49565124511719,29.968647003173828,1606.0450439453125,2177.788330078125,294.0923767089844,7739.78271484375,66.23517608642578,762.4555053710938,3.478912591934204,755.908935546875,884.9359741210938,105.60882568359375,58.28830337524414,231.1142120361328,180.33815002441406,52.81330871582031
2021-11-01,125.59959411621094,1438.416015625,18595.376953125,32.10689163208008,6027.18505859375,6341.7001953125,654.4954833984375,1145.120361328125,61.37541580200195,1400.2960205078125,58.904483795166016,1099.170654296875,6368.93701171875,501.4800109863281,100.14529418945312,30.75090789794922,2203.91650390625,2382.43994140625,305.291748046875,8301.5068359375,69.32015991210938,840.5465698242188,3.965620994567871,808.6249389648438,1029.1170654296875,113.62157440185547,59.10155487060547,260.6342468261719,180.33815002441406,58.65925216674805
2021-11-08,124.79847717285156,1389.7935791015625,18724.513671875,33.33202362060547,5733.552734375,6199.82763671875,659.9625854492188,1165.343017578125,65.72810363769531,1464.577392578125,55.98525619506836,1152.7886962890625,6401.248046875,488.0,98.49536895751953,30.121503829956055,2295.809814453125,2807.42626953125,284.38519287109375,7889.8623046875,67.50152587890625,884.2171630859375,3.9576258659362793,826.3788452148438,1030.403564453125,117.42840576171875,59.648529052734375,263.4685363769531,179.861328125,55.471458435058594
2021-11-15,127.31120300292969,1336.30859375,18718.05859375,31.760473251342773,5219.6962890625,6190.64794921875,652.1524047851562,1080.3892822265625,63.9853401184082,1399.5960693359375,51.98630905151367,1143.852294921875,6242.2666015625,443.42999267578125,97.49542236328125,29.995622634887695,2095.046630859375,2681.576171875,302.9757080078125,7486.79248046875,61.29249954223633,842.3563232421875,3.8866679668426514,771.9120483398438,993.7412719726562,104.20428466796875,58.94322967529297,238.51527404785156,195.6869659423828,53.97249984741211
2021-11-22,150.42823791503906,1422.208740234375,19047.3515625,32.95180892944336,5641.599609375,5908.57177734375,695.8895263671875,1200.4324951171875,69.45777130126953,1440.484375,55.56536865234375,1176.2021484375,6449.2421875,529.0499877929688,108.29490661621094,34.050785064697266,2225.517578125,2739.660888671875,360.7193298339844,7714.05517578125,52.30921936035156,905.5603637695312,3.8676795959472656,823.6865844726562,1084.4964599609375,120.4984359741211,64.49929809570312,248.35525512695312,194.85662841796875,57.95973587036133
2021-11-29,149.08810424804688,1401.948974609375,17433.8125,30.58603858947754,5718.09814453125,5665.30224609375,652.1524047851562,1228.1348876953125,66.07328796386719,1360.6072998046875,53.38594436645508,1179.5977783203125,6199.271484375,504.8699951171875,106.4749984741211,30.48116111755371,2042.30908203125,2710.618408203125,367.888671875,7418.185546875,18.19249725341797,772.6222534179688,3.6478118896484375,733.31640625,1007.2484741210938,110.13710021972656,60.82882308959961,222.0311279296875,201.54861450195312,58.809139251708984
2021-12-06,151.51707458496094,1429.3399658203125,17626.869140625,32.07309341430664,6027.95751953125,6102.7626953125,699.0136108398438,1228.1348876953125,64.40629577636719,1383.2008056640625,60.284122467041016,1197.4703369140625,6299.26025390625,559.0,102.64517974853516,30.265365600585938,2058.9248046875,2578.959716796875,372.6844177246094,7375.3056640625,23.894981384277344,821.3432006835938,3.6777937412261963,755.908935546875,1029.1170654296875,112.74661254882812,61.18149185180664,219.0875244140625,207.16360473632812,60.418025970458984
2021-12-13,146.74290466308594,1458.675537109375,17239.466796875,30.619836807250977,5640.82666015625,6146.412109375,702.9187622070312,1237.368896484375,62.09103775024414,1449.58154296875,59.48432922363281,1239.471435546875,6635.8203125,554.989990234375,99.87530517578125,30.112512588500977,2087.099609375,2614.778564453125,352.39154052734375,7096.58740234375,23.539621353149414,755.576904296875,3.5658609867095947,724.84423828125,1022.6851196289062,98.89315032958984,55.48867416381836,206.043212890625,180.93008422851562,56.66063690185547
